modelo,metrica,n,mean,std,ic95_lo,ic95_hi
claude-haiku-4-5,PIB_delta,19,32336.979747831534,2604.085714758353,31199.72474230519,33495.495018131965
claude-haiku-4-5,PIB_fin,19,147336.97974783156,2604.0857147583533,146236.5870966794,148474.8857094066
claude-haiku-4-5,PIB_ini,19,115000.0,0.0,115000.0,115000.0
claude-haiku-4-5,aprobacion_fin,19,33.863626744703225,9.948063388741607,29.433940493505652,38.15027806989408
claude-haiku-4-5,aprobacion_ini,19,48.0,0.0,48.0,48.0
claude-haiku-4-5,bienestar_fin,19,63.14230393599059,0.8819161197956126,62.75122358000788,63.52745732579542
claude-haiku-4-5,bienestar_ini,19,57.13392857142858,7.300132650045745e-15,57.13392857142858,57.13392857142858
claude-haiku-4-5,coherencia_temporal,19,93.23308270676692,11.033263510303327,87.96992481203009,97.74436090225564
claude-haiku-4-5,delta_isr_medio,19,0.9046052631578947,0.33551914910360137,0.756578947368421,1.0526315789473684
claude-haiku-4-5,delta_iva_medio,19,0.3092105263157895,0.2264839990539848,0.2069078947368421,0.4075740131578946
claude-haiku-4-5,deuda_fin,19,66.084717821256,12.577664436727023,60.61118472535689,71.74504250425679
claude-haiku-4-5,diversidad_valores,19,0.22292294196092202,0.3623965254694017,0.08124023385261034,0.38998914052925804
claude-haiku-4-5,estabilidad_fin,19,63.01773518311735,4.9102523044518405,60.93985485207048,65.21450351770108
claude-haiku-4-5,estres_fin,19,30.895244075512306,2.125228915831757,29.984690199655777,31.80982793510891
claude-haiku-4-5,gobernabilidad_fin,19,37.59932271767,5.75354648271404,35.07553671766668,40.13599756196595
claude-haiku-4-5,idh_fin,19,71.69721534369937,0.30218335595022205,71.56371998685593,71.82701887024953
claude-haiku-4-5,pobreza_delta,19,-10.182000222313153,1.409716688094451,-10.80159275846816,-9.555182824115507
claude-haiku-4-5,pobreza_fin,19,44.81799977768684,1.409716688094451,44.19498580057527,45.43261512705551
claude-haiku-4-5,pobreza_ini,19,55.0,0.0,55.0,55.0
claude-haiku-4-5,presup_agro_desarrollo_rural,19,11.157894736842104,0.630313669245263,10.901315789473685,11.447368421052632
claude-haiku-4-5,presup_educacion,19,14.960526315789474,1.275471475721867,14.421052631578947,15.513157894736842
claude-haiku-4-5,presup_infraestructura,19,13.460526315789474,1.1373188436172081,12.973355263157893,13.960526315789474
claude-haiku-4-5,presup_justicia,19,6.782894736842105,0.48563050594468793,6.592105263157895,7.019736842105263
claude-haiku-4-5,presup_otros,19,4.572368421052632,0.4626985112151343,4.368421052631579,4.7631578947368425
claude-haiku-4-5,presup_proteccion_social,19,12.842105263157896,0.9136713422437124,12.447368421052632,13.25
claude-haiku-4-5,presup_salud,19,14.960526315789474,1.275471475721867,14.421052631578947,15.539473684210526
claude-haiku-4-5,presup_seguridad,19,10.407894736842104,0.5049101014302603,10.19078947368421,10.625
claude-haiku-4-5,presup_servicio_deuda,19,10.855263157894736,1.045213260647758,10.388157894736842,11.31578947368421
claude-haiku-4-5,reformas_radicales,19,1.894736842105263,1.0485300208760655,1.4736842105263157,2.3684210526315788
claude-haiku-4-5,reformas_totales,19,15.894736842105264,0.3153017676423058,15.736842105263158,16.0
claude-haiku-4-5,shocks_totales,19,8.578947368421053,3.1147639374381026,7.2631578947368425,9.894736842105264
claude-haiku-4-5,turnos,19,8.0,0.0,8.0,8.0
gpt-4o-mini,PIB_delta,20,32546.421680454387,2531.4055260729197,31469.138538716175,33618.226246599625
gpt-4o-mini,PIB_fin,20,147546.42168045437,2531.405526072919,146453.74275175872,148604.42445119197
gpt-4o-mini,PIB_ini,20,115000.0,0.0,115000.0,115000.0
gpt-4o-mini,aprobacion_fin,20,45.95937073606747,9.497060952473088,41.86207900643467,49.92101129250275
gpt-4o-mini,aprobacion_ini,20,48.0,0.0,48.0,48.0
gpt-4o-mini,bienestar_fin,20,66.30376091774431,0.6041426586184043,66.05867166444631,66.57181371890461
gpt-4o-mini,bienestar_ini,20,57.13392857142858,7.290014651212246e-15,57.13392857142858,57.13392857142858
gpt-4o-mini,coherencia_temporal,20,98.57142857142857,6.3887656499993986,95.71428571428571,100.0
gpt-4o-mini,delta_isr_medio,20,0.015625,0.056904091750020376,0.0,0.040625
gpt-4o-mini,delta_iva_medio,20,0.0375,0.14678573715309995,-0.0125,0.10625
gpt-4o-mini,deuda_fin,20,66.82220413620358,6.51920669803322,64.15620781668488,69.71375827045593
gpt-4o-mini,diversidad_valores,20,0.02717822215997982,0.12154470451461209,0.0,0.08153466647993945
gpt-4o-mini,estabilidad_fin,20,62.7525329901438,2.940436873550536,61.47241866292609,63.9934955613744
gpt-4o-mini,estres_fin,20,28.732142944505256,2.1082981775568412,27.86662583384953,29.72451698610155
gpt-4o-mini,gobernabilidad_fin,20,43.8939360724577,5.383169532450057,41.48672631267472,46.18373955635331
gpt-4o-mini,idh_fin,20,73.26296660031889,0.2190150977049466,73.16872393231175,73.34921087860016
gpt-4o-mini,pobreza_delta,20,-14.093517237875139,1.1464276087589256,-14.594040967925888,-13.610602624434971
gpt-4o-mini,pobreza_fin,20,40.90648276212486,1.1464276087589256,40.386218134787434,41.38370466778173
gpt-4o-mini,pobreza_ini,20,55.0,0.0,55.0,55.0
gpt-4o-mini,presup_agro_desarrollo_rural,20,10.025,0.0512989176042577,10.00625,10.05
gpt-4o-mini,presup_educacion,20,21.8,0.4103913408340616,21.6,21.95
gpt-4o-mini,presup_infraestructura,20,8.15,0.3077935056255463,8.0375,8.3
gpt-4o-mini,presup_justicia,20,5.05,0.1025978352085154,5.0125,5.1
gpt-4o-mini,presup_otros,20,2.075,0.15389675281277315,2.01875,2.15
gpt-4o-mini,presup_proteccion_social,20,17.85,0.3077935056255462,17.7,17.9625
gpt-4o-mini,presup_salud,20,21.8,0.4103913408340616,21.6,21.95
gpt-4o-mini,presup_seguridad,20,8.075,0.1538967528127731,8.01875,8.15
gpt-4o-mini,presup_servicio_deuda,20,5.175,0.359092423229804,5.04375,5.35
gpt-4o-mini,reformas_radicales,20,2.35,1.7252002172135512,1.65,3.1
gpt-4o-mini,reformas_totales,20,15.85,0.4893604849295929,15.6,16.0
gpt-4o-mini,shocks_totales,20,8.45,2.9995613714429368,7.15,9.75
gpt-4o-mini,turnos,20,8.0,0.0,8.0,8.0
