seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
5,0,openai,anti_desviacion_inflacion,-0.05986725506046292,-1.8891801462656497,1.8822449048867462
5,0,openai,pro_confianza,0.014337806539894136,-1.964692562257677,1.9415517011739198
6,0,claude,anti_pobreza,0.6770800837343638,-0.7010498815546813,2.0658223725371143
6,0,claude,anti_deuda,0.06566982186391009,-1.8900173850776125,2.0448039622539707
6,0,claude,pro_aprobacion,-0.014475812311787756,-1.3624916509853,1.3251353906939338
6,0,claude,pro_crecimiento,0.04959544097649785,-1.8651012781579173,1.9051436068179535
6,0,claude,anti_desviacion_inflacion,0.010817962792781919,-1.8622764644296437,1.9651023853771912
6,0,claude,pro_confianza,0.03708641978718811,-1.956537694621146,2.0172180776358752
6,0,openai,anti_pobreza,1.7959136887638385,0.3318016471347395,3.125037922041619
6,0,openai,anti_deuda,-0.06574932117404994,-2.0241143414003506,1.8307519448137564
6,0,openai,pro_aprobacion,-0.6197380688627694,-1.9827064225264053,0.8288990326153652
6,0,openai,pro_crecimiento,0.05031057053163635,-1.7355357582660136,1.9549125535405438
6,0,openai,anti_desviacion_inflacion,0.09636658822945358,-1.8991165762506172,1.9483409887978982
6,0,openai,pro_confianza,-0.003373137751036322,-1.9651952183568626,1.9843741060000144
7,0,claude,anti_pobreza,1.630430442852817,0.2272032805140049,2.973613288989438
7,0,claude,anti_deuda,0.08753944593019372,-1.903014968965096,1.9552134157641103
7,0,claude,pro_aprobacion,-0.46662733618048013,-1.7621847524430239,0.9296786265255039
7,0,claude,pro_crecimiento,0.05530336494542655,-1.7838220435186654,2.013114966626767
7,0,claude,anti_desviacion_inflacion,-0.0010120807592716434,-1.9450274594381667,1.8657192034929988
7,0,claude,pro_confianza,0.012942425655186725,-1.8952022533432469,1.9681285739983412
7,0,openai,anti_pobreza,1.7262493777482315,0.3961035100807435,3.1192807148974233
7,0,openai,anti_deuda,-0.016282398460358307,-1.954332551776307,1.8917258639410885
7,0,openai,pro_aprobacion,0.06775734682293058,-1.341337534749277,1.4558408889085963
7,0,openai,pro_crecimiento,0.09807505681262967,-1.7715386290595865,1.98672057368019
7,0,openai,anti_desviacion_inflacion,-0.02333870656208572,-1.925120337893857,1.790544350915526
7,0,openai,pro_confianza,0.036765037732696494,-1.9277940296448168,2.057949063280878
8,0,claude,anti_pobreza,1.372529812535479,0.017868856663640062,2.7962927113487495
8,0,claude,anti_deuda,-0.005579018077252839,-1.9097928535705322,1.9922946290305288
8,0,claude,pro_aprobacion,0.4456221109468155,-0.8557058765496236,1.9598668539131694
8,0,claude,pro_crecimiento,-0.057373738308092795,-2.0485683523135845,1.838083555225762
8,0,claude,anti_desviacion_inflacion,0.09641055157990293,-1.833476073987614,1.968245797003991
8,0,claude,pro_confianza,-0.02075372964646917,-2.0378336317980312,1.9389354801805945
8,0,openai,anti_pobreza,2.383377856122617,1.0363218549730062,3.8635318443342515
8,0,openai,anti_deuda,-0.009286603633238636,-1.8337852810336044,2.0348566893597884
8,0,openai,pro_aprobacion,-0.06066552816170055,-1.4311652234070822,1.3602923237416595
8,0,openai,pro_crecimiento,0.12467739551583593,-1.791656749431425,2.0708736141491544
8,0,openai,anti_desviacion_inflacion,-0.056364770197324825,-1.9421428213584453,2.0456972641066913
8,0,openai,pro_confianza,0.035777628889544506,-1.8571997545595296,2.0402363645181123
9,0,claude,anti_pobreza,1.5287194547161949,0.2158656331014517,2.937895882624383
9,0,claude,anti_deuda,-0.007551341126008573,-2.0345307695498698,1.8541620311779805
9,0,claude,pro_aprobacion,0.07832480080817288,-1.3234544955804848,1.442842633667533
9,0,claude,pro_crecimiento,0.019479271415476018,-1.9177882093753142,1.8042191355614
9,0,claude,anti_desviacion_inflacion,0.18411107855201148,-1.8583348595809603,2.088580493778216
9,0,claude,pro_confianza,0.023626904205885365,-2.0917600421788847,1.8435090291437817
9,0,openai,anti_pobreza,2.1013788607119097,0.8453777331509053,3.571609895038416
9,0,openai,anti_deuda,0.05670769484491968,-1.8484596058444975,2.1168085900960874
9,0,openai,pro_aprobacion,0.307384245318713,-1.0504671897676514,1.7830451023154144
9,0,openai,pro_crecimiento,0.12817137355364946,-1.687598485784044,2.0677325843635272
9,0,openai,anti_desviacion_inflacion,0.023060541373516857,-1.7720556439183863,1.938591144812432
9,0,openai,pro_confianza,0.044836265128875445,-1.914193183467957,1.9000951837622793
10,0,claude,anti_pobreza,1.7753925008233726,0.42603950865016527,3.0967242674027355
10,0,claude,anti_deuda,0.023689977489664144,-1.9990611686094786,2.010678896708171
10,0,claude,pro_aprobacion,-0.45906483793584196,-1.760014373900783,0.9330616202516665
10,0,claude,pro_crecimiento,-0.0941097973372992,-1.9020958072801506,1.8921545023897939
10,0,claude,anti_desviacion_inflacion,0.021903254939107917,-1.92563802346756,1.8902200235324769
