seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
9,0,gpt_4o_mini,pro_crecimiento,0.07311033088041326,-1.7735768554888878,2.0627433591756033
9,0,gpt_4o_mini,anti_desviacion_inflacion,-0.011677682928129108,-1.9755069897110307,1.7873476017390817
9,0,gpt_4o_mini,pro_confianza,0.020078048625646838,-1.8633172485493665,1.970008614736567
10,0,claude_haiku_4_5,anti_pobreza,1.624578594752735,0.3405867958160017,3.078045304805106
10,0,claude_haiku_4_5,anti_deuda,0.024726438362849885,-1.7970549781900762,2.128120498075546
10,0,claude_haiku_4_5,pro_aprobacion,-0.5155466472241069,-1.9314815482405219,0.8328465272900208
10,0,claude_haiku_4_5,pro_crecimiento,0.034159829181582994,-1.9331965230561845,1.8194003166988473
10,0,claude_haiku_4_5,anti_desviacion_inflacion,0.05219093702321834,-1.8129392788022887,1.9468445995923411
10,0,claude_haiku_4_5,pro_confianza,-0.003745557501777327,-1.9494825987162792,1.9000609783183613
10,0,gpt_4o_mini,anti_pobreza,1.9349054128880194,0.545389863937973,3.3019612494852133
10,0,gpt_4o_mini,anti_deuda,-0.017965766895988326,-2.0037145666622385,1.938128741901689
10,0,gpt_4o_mini,pro_aprobacion,-0.3773696005195763,-1.6881724552806776,1.0889083219968425
10,0,gpt_4o_mini,pro_crecimiento,0.27605220715086987,-1.583998683838808,2.183508128526366
10,0,gpt_4o_mini,anti_desviacion_inflacion,-0.026688729204317883,-2.0355415335797913,1.8305459188688853
10,0,gpt_4o_mini,pro_confianza,0.08935981360922177,-1.9556974429236351,2.0411566303030835
