seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
17,0,claude_haiku_4_5,anti_pobreza,0.8302436510718175,-0.6714244716827034,2.3200204762110688
17,0,claude_haiku_4_5,anti_deuda,-0.03190542050143304,-1.9978902671592877,1.8297867823653948
17,0,claude_haiku_4_5,pro_aprobacion,-0.09022864045852744,-1.3203841566617194,1.118332154566743
17,0,claude_haiku_4_5,pro_crecimiento,-0.2057597536094704,-2.1531291852064935,1.6323050170113544
17,0,claude_haiku_4_5,anti_desviacion_inflacion,0.15642595104103652,-1.7866512671164452,2.061131242093828
17,0,claude_haiku_4_5,pro_confianza,-0.07252477285799547,-2.100486586144031,1.922885193038589
17,0,gpt_4o_mini,anti_pobreza,2.558871114887532,1.1724503323579973,3.9822861476451
17,0,gpt_4o_mini,anti_deuda,-0.014122848187403827,-1.944906513241339,1.9338039884533547
17,0,gpt_4o_mini,pro_aprobacion,-0.06306370716030808,-1.2614450600786717,1.1811560736664444
17,0,gpt_4o_mini,pro_crecimiento,0.09569526443958938,-1.779333706848137,1.9918554816826575
17,0,gpt_4o_mini,anti_desviacion_inflacion,0.025654568034611226,-1.8820592891901684,1.8933200376413104
17,0,gpt_4o_mini,pro_confianza,0.023024091383997827,-1.7962300091540437,2.175918738050111
18,0,claude_haiku_4_5,anti_pobreza,0.33482683127734675,-1.1375919689494611,1.8809156069698427
18,0,claude_haiku_4_5,anti_deuda,0.05582041256738335,-1.9544864846957148,1.8737062092274457
18,0,claude_haiku_4_5,pro_aprobacion,-0.2578074459051369,-1.4647222382769263,1.0425700712509085
18,0,claude_haiku_4_5,pro_crecimiento,-0.23728337575884947,-2.109550491562941,1.6496668032432495
18,0,claude_haiku_4_5,anti_desviacion_inflacion,0.12534003823019155,-1.7372289179603042,2.0852362050989846
18,0,claude_haiku_4_5,pro_confianza,-0.054483092427251335,-1.8979756210500776,1.8574379190789163
18,0,gpt_4o_mini,anti_pobreza,2.5636271294965156,1.0820950464294044,3.976048283313456
18,0,gpt_4o_mini,anti_deuda,-0.022393479103522386,-2.0120116320538215,1.8703989482536973
18,0,gpt_4o_mini,pro_aprobacion,-0.07640864394074984,-1.2518246288397321,1.2044565633419617
18,0,gpt_4o_mini,pro_crecimiento,0.05605974473370995,-1.814778651396609,1.9082855406667192
18,0,gpt_4o_mini,anti_desviacion_inflacion,0.02997255781739,-1.8374599533139202,1.92317352581753
18,0,gpt_4o_mini,pro_confianza,0.005529819807357141,-1.9809760574256594,2.0052632058260302
19,0,claude_haiku_4_5,anti_pobreza,0.31931845226293293,-1.0881347647893764,1.8662504607082264
19,0,claude_haiku_4_5,anti_deuda,0.05732202722660127,-1.937724924433952,2.0134880443218273
19,0,claude_haiku_4_5,pro_aprobacion,-0.24082902253271088,-1.5002710734937987,1.0035533968671513
19,0,claude_haiku_4_5,pro_crecimiento,-0.23760927084376976,-2.221967137423233,1.5821001822197447
19,0,claude_haiku_4_5,anti_desviacion_inflacion,0.14796954102046173,-1.7224002820285458,2.1071249805336474
19,0,claude_haiku_4_5,pro_confianza,-0.07886266733245131,-2.039274375237356,1.8410511062248112
19,0,gpt_4o_mini,anti_pobreza,2.5787312849423967,1.1820504603901405,3.963500250828622
19,0,gpt_4o_mini,anti_deuda,-0.0036082372243631733,-1.93722821421999,1.924126677082018
19,0,gpt_4o_mini,pro_aprobacion,-0.0682567832436066,-1.3110176368052917,1.166170738632411
19,0,gpt_4o_mini,pro_crecimiento,0.04707598119615781,-1.8362271187051347,1.9369564505852037
19,0,gpt_4o_mini,anti_desviacion_inflacion,-0.03303591393909487,-1.999820820666618,1.9656054376335312
